age,gender,income_annual,occupation,education,category,state,is_farmer,has_disability,land_holding_acres,has_bpl_card,family_size,PM_KISAN,PMAY,Ayushman_Bharat,PM_Scholarship,Kisan_Credit_Card,PMEGP,Disability_Pension,Minority_Scholarship
23,Male,238150,Business,Secondary,ST,Rajasthan,0,0,0.86,0,8,0,0,1,0,0,1,0,0
25,Female,506186,Farmer,Secondary,OBC,Andhra Pradesh,1,0,9.38,0,6,0,0,0,0,1,0,0,0
44,Male,846197,Salaried,Illiterate,General,Bihar,0,0,0.61,0,7,0,0,0,0,0,0,0,0
26,Male,840201,Salaried,Secondary,OBC,West Bengal,0,0,0.04,0,1,0,0,0,0,0,0,0,0
79,Male,249073,Unemployed,Postgraduate,OBC,Karnataka,1,0,0.9,1,2,0,1,1,0,1,0,0,0
54,Female,510620,Farmer,Illiterate,General,Punjab,1,0,8.59,0,9,0,0,0,0,1,0,0,0
50,Other,574444,Salaried,Primary,OBC,Haryana,1,0,8.14,0,7,0,0,0,0,1,1,0,0
68,Male,771196,Student,Postgraduate,OBC,Rajasthan,1,0,9.07,0,7,0,0,0,0,0,0,0,1
59,Female,473697,Farmer,Primary,General,Haryana,1,0,5.52,0,4,0,0,0,0,1,0,0,1
61,Male,698795,Farmer,Secondary,OBC,Haryana,1,0,7.98,1,4,0,0,0,1,1,1,0,1
41,Male,755010,Salaried,Secondary,General,Andhra Pradesh,0,0,0.63,0,3,0,0,0,0,0,0,0,0
32,Female,731696,Student,Secondary,SC,Haryana,0,0,0.24,0,4,0,0,0,0,0,0,0,1
76,Female,983639,Farmer,Secondary,OBC,Punjab,1,0,1.63,0,6,0,0,0,0,1,0,0,0
71,Female,103631,Salaried,Primary,General,Punjab,0,0,0.04,1,3,0,1,1,0,0,0,0,0
49,Female,854341,Salaried,Illiterate,ST,Gujarat,0,0,0.09,0,8,0,0,0,0,0,0,0,0
49,Male,623775,Salaried,Graduate,General,Punjab,0,0,0.68,0,1,1,1,0,1,0,0,0,0
41,Female,968972,Business,Graduate,OBC,Punjab,0,0,0.85,0,6,0,0,0,0,0,1,0,0
58,Male,515825,Student,Secondary,SC,Uttar Pradesh,0,0,0.16,0,2,0,0,0,0,0,0,0,0
69,Female,339799,Unemployed,Secondary,SC,Karnataka,0,0,0.4,0,1,0,0,0,0,0,0,0,0
66,Male,457557,Business,Primary,General,Gujarat,1,0,8.0,0,4,0,0,1,0,1,0,1,0
79,Female,797023,Farmer,Illiterate,ST,Punjab,1,0,0.88,0,6,0,0,0,0,1,0,0,0
66,Male,749542,Farmer,Graduate,ST,Tamil Nadu,1,0,0.71,0,7,0,0,0,0,1,0,0,0
75,Male,81786,Student,Secondary,OBC,Punjab,0,0,0.95,1,1,0,1,1,1,0,0,0,1
69,Female,98304,Student,Primary,OBC,Gujarat,1,0,9.97,1,3,0,1,1,1,1,0,0,1
29,Male,395750,Salaried,Illiterate,General,Gujarat,0,0,0.96,0,6,0,0,0,0,0,0,0,0
79,Female,207586,Salaried,Illiterate,OBC,Haryana,1,0,3.45,0,6,0,0,0,0,1,0,0,0
56,Male,675226,Salaried,Primary,OBC,Uttar Pradesh,0,0,0.59,0,6,0,0,0,0,0,0,0,0
19,Male,457195,Student,Graduate,SC,Madhya Pradesh,0,0,0.73,0,7,0,0,0,0,0,1,0,1
20,Male,514103,Farmer,Postgraduate,OBC,Tamil Nadu,1,0,7.47,1,7,0,0,0,0,1,1,0,0
66,Male,897413,Business,Graduate,OBC,Maharashtra,0,0,0.02,0,8,0,1,0,0,0,1,0,0
54,Female,85107,Farmer,Postgraduate,General,Rajasthan,1,0,1.9,0,2,1,0,0,0,1,0,0,0
66,Male,552058,Unemployed,Postgraduate,General,Andhra Pradesh,0,0,0.93,0,1,0,0,0,0,0,0,0,0
73,Female,275191,Farmer,Secondary,General,Andhra Pradesh,1,0,4.85,0,7,0,0,0,0,1,0,0,0
34,Female,686520,Unemployed,Primary,General,Bihar,0,0,0.54,0,1,0,0,0,0,0,1,0,0
76,Male,380041,Farmer,Graduate,OBC,Maharashtra,1,0,8.01,0,2,0,0,0,0,1,0,0,0
66,Female,102577,Farmer,Primary,SC,Maharashtra,1,0,6.06,1,1,0,1,1,0,0,0,0,0
19,Female,769663,Farmer,Primary,OBC,Maharashtra,1,0,5.15,0,1,0,0,0,0,1,0,0,0
19,Female,434062,Salaried,Primary,OBC,Maharashtra,0,0,0.22,0,3,0,0,0,0,0,0,0,0
45,Male,290933,Business,Secondary,OBC,Uttar Pradesh,0,0,0.03,0,4,0,1,0,0,0,1,0,0
71,Male,658468,Student,Primary,OBC,Punjab,0,1,0.29,0,5,0,1,0,0,0,0,1,1
40,Female,312068,Unemployed,Primary,OBC,Madhya Pradesh,0,0,0.04,0,5,0,0,0,0,0,1,0,0
54,Female,403337,Salaried,Secondary,OBC,Uttar Pradesh,0,0,0.14,0,2,0,0,0,0,0,0,0,0
49,Female,699242,Salaried,Graduate,SC,Rajasthan,0,0,0.64,1,3,0,0,0,0,0,0,0,0
50,Male,765634,Business,Secondary,General,Tamil Nadu,1,0,6.33,0,8,0,0,0,0,1,0,0,0
18,Female,31095,Farmer,Graduate,General,Bihar,1,0,5.55,1,2,0,1,1,0,1,1,0,0
36,Male,396349,Student,Primary,OBC,Uttar Pradesh,0,0,0.6,0,4,0,0,0,0,1,0,0,1
79,Male,726343,Business,Primary,ST,Rajasthan,0,0,0.16,0,7,0,1,0,0,0,0,0,0
19,Male,568411,Business,Secondary,OBC,Tamil Nadu,0,1,0.32,0,9,0,0,0,0,0,1,1,0
70,Female,516884,Unemployed,Secondary,SC,Rajasthan,0,0,0.71,1,3,0,0,0,0,0,0,0,0
61,Male,751975,Business,Secondary,OBC,Haryana,0,0,0.36,0,3,0,0,0,1,0,0,0,0
43,Male,518409,Farmer,Graduate,OBC,Madhya Pradesh,1,0,7.71,0,7,0,0,0,0,1,0,0,0
49,Female,861710,Business,Graduate,SC,Rajasthan,0,0,0.19,0,8,0,0,0,0,0,0,0,0
23,Male,914343,Student,Postgraduate,SC,Karnataka,0,0,0.59,0,4,0,0,0,0,0,0,0,1
49,Male,81999,Unemployed,Primary,General,Rajasthan,0,0,0.81,1,1,0,0,1,0,0,0,0,0
72,Male,847585,Student,Primary,OBC,Uttar Pradesh,0,0,0.47,0,5,0,0,0,1,0,0,0,1
21,Female,310488,Salaried,Secondary,General,Haryana,0,0,0.12,0,4,0,0,0,0,0,0,0,1
72,Female,785137,Student,Illiterate,OBC,Rajasthan,0,0,0.84,1,8,0,0,0,0,0,0,0,1
28,Male,591944,Farmer,Primary,SC,Uttar Pradesh,1,0,3.68,0,7,0,0,1,0,1,0,0,0
73,Female,231587,Farmer,Primary,OBC,Tamil Nadu,1,0,4.22,0,2,0,0,0,0,1,0,0,0
76,Female,814875,Business,Primary,OBC,Punjab,0,0,0.26,1,6,0,0,0,0,1,0,0,0
34,Male,293356,Business,Illiterate,SC,Karnataka,0,0,0.94,0,4,0,1,0,0,0,1,0,0
55,Female,674673,Farmer,Illiterate,OBC,Tamil Nadu,1,0,4.81,0,7,0,0,0,0,1,0,0,0
41,Female,170073,Salaried,Secondary,OBC,Rajasthan,0,0,0.57,0,9,0,0,0,0,0,0,0,0
22,Female,108784,Salaried,Secondary,SC,Maharashtra,0,0,0.67,1,7,0,1,1,0,0,0,0,0
69,Male,915155,Student,Graduate,OBC,Bihar,0,0,0.53,0,2,0,0,0,0,0,0,0,1
51,Female,373288,Farmer,Secondary,OBC,West Bengal,1,1,3.13,0,8,0,0,0,0,0,0,0,0
23,Female,983931,Business,Illiterate,General,Maharashtra,0,0,0.71,0,6,0,0,0,0,1,1,0,0
39,Male,585656,Salaried,Primary,General,Punjab,0,0,0.49,0,9,0,0,0,0,0,0,0,0
28,Male,756179,Student,Illiterate,OBC,Karnataka,0,0,0.63,0,7,0,0,0,0,0,0,0,1
65,Male,91160,Salaried,Graduate,OBC,Tamil Nadu,0,1,0.05,0,5,0,0,0,0,0,0,0,0
33,Male,711214,Farmer,Graduate,ST,Karnataka,1,0,5.95,0,8,0,0,0,0,1,0,0,0
50,Female,302859,Student,Primary,ST,Madhya Pradesh,0,0,0.59,0,7,0,0,0,0,0,0,0,1
26,Male,504917,Farmer,Primary,SC,Haryana,1,0,7.6,0,1,0,0,0,0,1,0,0,0
77,Male,613072,Farmer,Postgraduate,OBC,Punjab,1,0,5.17,0,5,0,0,0,0,1,0,0,0
76,Female,421337,Salaried,Secondary,ST,Haryana,0,0,0.24,0,7,0,0,0,0,0,0,0,0
23,Male,391788,Business,Graduate,OBC,Tamil Nadu,0,0,0.63,1,7,0,0,1,0,0,1,0,0
33,Female,56797,Student,Primary,OBC,Rajasthan,0,0,0.06,1,3,0,1,1,1,0,0,0,1
46,Male,339717,Farmer,Primary,SC,Tamil Nadu,1,0,7.92,0,5,0,0,0,0,1,0,0,0
20,Male,892552,Salaried,Graduate,General,Maharashtra,0,0,0.52,0,8,0,0,0,0,0,0,0,0
37,Male,569068,Business,Secondary,General,Haryana,0,0,0.31,0,9,0,0,0,0,0,1,0,0
77,Male,592193,Salaried,Secondary,SC,Punjab,0,0,0.82,0,9,0,0,0,1,0,0,0,1
76,Male,969077,Business,Secondary,OBC,Bihar,0,0,0.06,1,5,1,0,0,0,0,0,0,1
53,Female,670337,Student,Secondary,OBC,Rajasthan,0,0,0.87,0,2,0,0,0,0,0,0,0,1
36,Female,683939,Salaried,Graduate,OBC,Punjab,0,0,0.72,0,8,0,0,0,0,0,0,0,0
43,Male,587647,Farmer,Primary,ST,Andhra Pradesh,1,0,5.59,0,7,0,0,0,0,1,0,0,0
20,Female,358206,Farmer,Primary,OBC,Maharashtra,1,0,3.2,0,4,0,0,0,0,0,0,0,0
36,Female,627679,Student,Graduate,OBC,Haryana,1,0,3.19,0,5,0,0,0,0,1,0,0,1
37,Female,335607,Student,Primary,General,Gujarat,0,0,0.93,0,2,0,0,0,0,0,0,0,0
49,Male,129596,Unemployed,Secondary,General,Rajasthan,0,0,0.47,0,9,0,0,0,0,0,0,0,0
24,Male,801702,Business,Graduate,ST,Rajasthan,0,0,0.45,0,6,0,0,0,0,0,1,0,0
69,Male,911450,Farmer,Postgraduate,OBC,Maharashtra,1,1,1.58,0,9,0,1,0,0,1,0,1,0
58,Female,833003,Farmer,Secondary,OBC,Madhya Pradesh,1,0,8.83,0,8,0,0,0,0,1,0,0,0
50,Female,704502,Student,Secondary,OBC,Tamil Nadu,0,0,0.91,0,1,0,0,0,0,0,0,0,1
57,Male,841536,Farmer,Graduate,SC,Gujarat,1,0,3.59,0,9,1,0,0,0,1,0,1,0
56,Male,38625,Salaried,Graduate,OBC,Karnataka,0,0,0.62,1,9,0,1,1,0,0,0,0,0
35,Female,331343,Business,Graduate,OBC,Punjab,0,0,0.93,0,4,0,0,1,0,0,1,0,0
57,Female,412869,Unemployed,Secondary,OBC,Rajasthan,0,0,0.99,0,1,0,0,0,1,0,0,0,0
18,Other,439142,Salaried,Primary,General,Tamil Nadu,0,0,0.16,0,4,0,0,0,0,0,0,0,0
28,Female,323362,Business,Secondary,ST,West Bengal,0,0,0.75,0,6,0,0,0,0,0,1,0,0
45,Male,729832,Student,Graduate,ST,West Bengal,0,0,0.58,0,4,0,0,0,0,0,0,0,1
74,Female,384060,Farmer,Graduate,ST,Karnataka,1,0,4.18,0,9,0,0,0,0,1,0,0,0
42,Female,153182,Student,Illiterate,ST,Uttar Pradesh,0,1,0.98,0,4,0,1,0,1,0,0,1,1
67,Male,574854,Salaried,Secondary,SC,Haryana,0,0,0.85,0,8,0,0,0,0,0,0,0,0
40,Female,63205,Salaried,Secondary,OBC,Gujarat,0,0,0.7,1,2,0,1,1,0,0,0,0,1
48,Female,139084,Farmer,Postgraduate,SC,West Bengal,1,0,1.9,0,7,1,0,0,0,1,0,0,0
47,Male,59717,Student,Secondary,OBC,Bihar,0,0,0.67,0,8,0,0,0,1,0,0,0,1
59,Female,735344,Student,Secondary,General,Karnataka,1,0,8.58,0,6,0,0,0,0,1,0,0,0
52,Female,923724,Unemployed,Illiterate,OBC,Maharashtra,0,0,0.25,0,6,1,0,0,0,0,0,0,0
24,Female,972639,Student,Secondary,ST,Maharashtra,0,0,0.45,1,8,0,0,0,0,0,0,0,1
77,Male,713524,Salaried,Illiterate,OBC,Andhra Pradesh,0,0,0.21,0,3,0,0,0,0,0,0,0,0
33,Male,330706,Salaried,Graduate,SC,Bihar,0,0,0.5,0,2,0,0,0,0,0,0,0,0
43,Female,492326,Farmer,Graduate,General,Gujarat,1,0,7.61,1,9,0,0,1,0,1,0,0,0
65,Male,50169,Salaried,Secondary,OBC,West Bengal,0,1,0.04,1,8,0,1,1,0,0,0,1,0
74,Female,838036,Business,Secondary,OBC,Uttar Pradesh,0,0,0.77,0,5,0,0,1,0,0,0,0,0
69,Female,381814,Student,Graduate,General,Gujarat,0,0,0.02,0,5,0,0,0,0,0,0,0,0
77,Male,406749,Unemployed,Primary,General,Haryana,0,0,0.52,0,6,0,0,0,0,0,0,0,0
66,Female,380882,Farmer,Primary,General,Madhya Pradesh,1,0,9.99,0,6,0,0,0,0,1,0,0,0
19,Female,423900,Farmer,Postgraduate,SC,Gujarat,1,1,5.36,1,2,0,0,1,0,0,0,1,0
18,Male,682428,Business,Graduate,General,Maharashtra,0,0,0.76,0,7,0,0,1,0,0,1,0,0
65,Female,132537,Business,Graduate,General,Andhra Pradesh,0,0,0.42,0,3,0,0,0,0,0,0,0,0
79,Female,800625,Unemployed,Primary,General,West Bengal,0,0,0.07,1,8,0,0,0,0,0,0,0,0
29,Female,665589,Salaried,Illiterate,OBC,Karnataka,0,0,0.69,0,9,0,0,0,0,0,0,0,0
22,Female,300151,Unemployed,Illiterate,OBC,West Bengal,0,0,0.51,1,3,0,0,0,0,0,1,0,0
54,Male,931347,Business,Primary,OBC,Tamil Nadu,1,0,0.53,0,6,0,0,0,0,1,0,0,0
49,Female,261704,Business,Graduate,OBC,Maharashtra,0,1,0.23,1,8,0,1,1,0,0,0,1,0
76,Female,147419,Salaried,Primary,General,Andhra Pradesh,0,0,0.12,1,6,0,1,1,0,0,0,0,0
72,Female,333931,Student,Graduate,SC,Tamil Nadu,0,0,0.3,0,3,0,0,0,0,0,0,0,1
26,Female,866014,Unemployed,Primary,SC,Punjab,0,0,0.46,0,4,1,0,0,0,0,1,0,0
58,Male,760151,Student,Primary,General,Punjab,1,0,7.44,0,9,0,0,0,0,1,0,0,0
52,Female,783158,Student,Postgraduate,OBC,Bihar,0,0,0.58,0,1,0,0,0,0,0,0,0,1
36,Male,900061,Student,Primary,General,Uttar Pradesh,0,0,0.36,0,4,0,0,0,0,0,0,0,0
65,Male,822214,Salaried,Primary,General,Gujarat,0,0,0.92,0,1,0,0,0,0,0,0,0,0
33,Male,621058,Student,Primary,SC,Punjab,0,0,0.5,0,8,0,0,0,0,0,0,0,1
20,Female,611933,Farmer,Illiterate,OBC,Madhya Pradesh,1,0,9.18,0,7,0,0,0,0,1,0,0,0
37,Female,657797,Business,Secondary,General,Rajasthan,0,0,0.05,1,7,0,0,0,0,0,1,0,0
41,Female,260796,Student,Primary,OBC,Rajasthan,0,0,0.6,0,2,0,0,0,0,0,0,0,1
71,Female,979500,Salaried,Secondary,ST,Karnataka,1,0,8.17,0,6,0,0,0,0,1,0,0,0
73,Female,845636,Farmer,Graduate,SC,Andhra Pradesh,1,0,1.77,0,8,0,0,0,0,1,0,0,0
50,Female,571440,Farmer,Secondary,SC,Bihar,1,0,1.74,0,8,0,0,1,0,1,0,0,0
41,Male,554154,Farmer,Illiterate,OBC,Maharashtra,1,0,9.33,1,5,0,0,0,0,1,0,0,0
69,Male,478402,Salaried,Secondary,OBC,Madhya Pradesh,0,0,0.87,0,8,0,0,0,0,0,0,0,0
28,Male,793260,Farmer,Illiterate,OBC,Karnataka,1,0,0.54,0,2,0,0,0,0,1,0,0,0
66,Female,382699,Business,Secondary,General,Bihar,0,0,0.32,0,4,0,0,0,0,0,0,0,0
25,Female,246096,Farmer,Secondary,OBC,Uttar Pradesh,1,0,1.49,0,2,0,0,0,1,1,0,0,0
53,Male,788019,Farmer,Primary,OBC,Maharashtra,1,0,8.7,0,5,0,0,0,0,1,0,0,0
55,Male,311833,Farmer,Graduate,General,Rajasthan,1,0,9.27,0,3,0,0,0,0,1,0,0,0
57,Female,736050,Farmer,Postgraduate,SC,Punjab,1,0,5.08,0,6,0,0,0,0,1,0,0,0
37,Male,517258,Salaried,Graduate,General,Uttar Pradesh,1,0,4.54,0,7,0,0,0,0,1,0,0,0
79,Female,375395,Business,Primary,OBC,Karnataka,0,0,0.22,1,6,0,0,1,0,0,0,0,0
52,Female,218392,Salaried,Secondary,General,Punjab,0,0,0.29,0,2,0,0,0,0,0,0,0,0
65,Male,741451,Farmer,Postgraduate,OBC,Andhra Pradesh,1,0,3.33,0,2,0,0,1,0,1,0,0,0
79,Male,398709,Farmer,Primary,General,Haryana,1,0,1.46,0,4,0,0,0,0,1,0,0,0
42,Female,502517,Student,Graduate,General,Tamil Nadu,0,0,0.22,1,7,0,0,0,0,0,0,0,0
52,Female,969446,Unemployed,Illiterate,OBC,Andhra Pradesh,0,0,0.02,1,8,0,0,0,0,0,0,0,0
42,Female,68712,Farmer,Illiterate,OBC,Maharashtra,1,0,9.34,1,5,0,1,1,0,1,0,0,0
46,Female,811675,Salaried,Graduate,OBC,Uttar Pradesh,0,0,0.4,1,1,0,0,0,0,0,0,1,0
35,Male,266502,Student,Graduate,General,Gujarat,0,0,0.02,1,9,0,1,1,0,0,0,0,0
63,Female,226349,Farmer,Graduate,OBC,Andhra Pradesh,1,0,3.43,0,8,0,0,0,0,1,0,0,0
35,Female,341776,Student,Postgraduate,OBC,Haryana,0,0,0.91,0,1,0,0,0,0,1,0,0,0
19,Female,985535,Farmer,Illiterate,OBC,West Bengal,1,0,9.5,0,9,0,0,0,0,1,0,0,0
71,Male,574766,Salaried,Primary,SC,Uttar Pradesh,0,0,0.99,0,5,0,0,0,0,0,1,0,0
52,Female,52551,Farmer,Postgraduate,OBC,Karnataka,1,0,0.87,0,8,1,0,0,0,1,0,0,0
33,Female,78068,Salaried,Primary,OBC,Andhra Pradesh,0,0,0.96,0,2,0,0,0,0,0,0,0,0
78,Male,123608,Farmer,Secondary,ST,Tamil Nadu,1,0,6.61,1,7,0,0,1,1,1,0,0,0
58,Male,589849,Unemployed,Secondary,SC,Karnataka,0,0,0.29,0,9,0,0,0,0,0,0,0,0
53,Female,163964,Farmer,Illiterate,ST,Tamil Nadu,1,0,9.93,0,7,0,0,0,0,1,0,0,0
50,Male,316539,Business,Primary,OBC,Gujarat,0,0,0.99,0,9,0,0,0,0,0,0,0,0
21,Male,573044,Business,Secondary,OBC,Punjab,0,0,0.83,0,4,0,0,0,0,0,1,0,0
50,Male,277652,Unemployed,Graduate,General,West Bengal,0,0,0.55,0,5,0,0,0,0,0,0,0,0
31,Female,982155,Student,Graduate,OBC,Gujarat,0,0,0.09,0,7,0,0,0,0,0,0,1,1
38,Female,281227,Salaried,Secondary,ST,West Bengal,0,0,0.36,0,1,1,0,0,0,0,0,0,0
65,Female,358477,Student,Secondary,OBC,Bihar,0,0,0.09,0,2,0,0,0,0,0,0,0,1
37,Male,496961,Farmer,Primary,SC,Rajasthan,1,0,4.4,0,2,0,0,0,1,1,0,0,0
73,Female,529755,Student,Illiterate,OBC,Tamil Nadu,0,0,0.26,0,9,0,0,0,1,0,0,0,1
25,Female,734666,Farmer,Secondary,OBC,Bihar,1,0,1.27,0,3,0,0,1,0,1,0,0,0
24,Female,706706,Unemployed,Illiterate,ST,Uttar Pradesh,0,0,0.84,0,9,1,0,0,0,0,1,0,0
20,Female,929993,Farmer,Primary,SC,Haryana,1,0,7.8,0,1,0,0,0,0,1,0,1,0
34,Male,844456,Salaried,Secondary,ST,Punjab,0,0,0.31,0,3,0,0,0,0,0,0,0,0
50,Female,780310,Salaried,Secondary,SC,West Bengal,0,0,0.26,0,2,0,0,0,0,0,0,0,0
65,Male,541984,Student,Illiterate,OBC,Gujarat,0,0,0.3,1,2,0,0,0,0,0,0,0,1
29,Female,464034,Salaried,Secondary,OBC,Bihar,1,0,7.1,0,1,0,0,0,0,1,0,0,0
76,Male,560235,Farmer,Secondary,ST,Gujarat,1,1,9.28,1,6,0,0,0,0,1,0,1,0
68,Male,509456,Salaried,Illiterate,OBC,West Bengal,0,0,0.94,0,5,0,0,0,0,0,0,0,0
39,Male,157192,Farmer,Postgraduate,General,Gujarat,1,0,4.6,0,5,1,0,0,0,1,0,0,0
72,Female,811879,Unemployed,Illiterate,OBC,Maharashtra,0,0,0.11,0,9,0,0,0,0,0,0,0,0
39,Male,910670,Salaried,Graduate,OBC,Haryana,0,0,0.47,0,6,0,0,0,0,0,0,0,0
63,Female,359572,Unemployed,Illiterate,General,Maharashtra,0,0,0.18,1,9,0,1,1,0,0,0,0,0
47,Male,977258,Farmer,Graduate,SC,Tamil Nadu,1,0,4.97,0,4,0,0,0,0,1,0,1,0
55,Male,355499,Farmer,Illiterate,General,Gujarat,1,1,3.73,0,7,0,0,0,1,1,0,1,0
55,Female,481457,Farmer,Graduate,OBC,Haryana,1,0,5.43,0,4,0,0,0,0,1,0,0,0
62,Male,492176,Farmer,Primary,SC,Uttar Pradesh,1,1,7.42,0,1,0,0,0,0,1,1,0,0
68,Male,946390,Farmer,Graduate,OBC,Punjab,1,0,0.51,1,4,1,0,0,0,1,0,0,0
71,Female,812780,Salaried,Secondary,SC,Maharashtra,0,1,0.39,0,2,0,0,0,0,0,0,1,0
25,Male,268826,Farmer,Illiterate,OBC,Punjab,1,0,8.92,1,5,0,1,1,0,1,0,0,0
44,Male,698778,Student,Graduate,ST,Haryana,0,0,0.39,0,2,0,0,0,0,0,0,0,1
44,Male,780782,Business,Illiterate,General,Uttar Pradesh,0,0,0.16,0,2,0,0,0,0,0,0,0,0
51,Female,785679,Salaried,Postgraduate,General,Karnataka,0,0,0.4,0,4,0,0,0,0,0,0,0,0
38,Female,511809,Student,Illiterate,SC,Madhya Pradesh,0,0,0.56,0,7,0,0,0,0,0,0,0,1
47,Female,216256,Student,Secondary,SC,West Bengal,0,0,0.04,0,3,0,0,0,1,0,0,0,1
50,Female,952337,Student,Graduate,General,West Bengal,0,0,0.65,0,7,0,0,0,0,0,0,1,0
45,Male,799606,Farmer,Primary,ST,Uttar Pradesh,1,0,6.1,0,9,0,0,0,0,1,0,0,0
64,Male,202905,Salaried,Primary,OBC,Rajasthan,0,0,0.86,0,3,0,0,0,0,0,0,0,0
50,Female,423781,Student,Graduate,ST,Uttar Pradesh,0,1,0.1,0,4,0,0,0,0,0,0,1,1
22,Male,987684,Business,Graduate,OBC,West Bengal,0,0,0.0,1,1,0,1,0,0,0,1,0,0
77,Male,48402,Salaried,Postgraduate,OBC,Madhya Pradesh,1,0,9.99,1,7,0,1,1,0,1,0,0,1
78,Male,203917,Salaried,Primary,OBC,Maharashtra,0,0,0.92,0,1,0,0,0,0,0,0,0,1
65,Male,630139,Student,Secondary,OBC,Uttar Pradesh,0,0,0.77,0,3,0,0,0,0,0,0,0,1
36,Other,42834,Farmer,Primary,OBC,Gujarat,1,1,4.71,0,9,1,0,0,1,1,0,1,0
21,Male,622138,Salaried,Primary,OBC,Rajasthan,0,0,0.52,0,5,0,0,0,0,0,0,0,0
52,Female,67180,Student,Graduate,General,West Bengal,0,0,0.53,0,2,0,0,0,1,0,0,0,0
66,Male,427099,Farmer,Primary,General,Uttar Pradesh,1,0,6.17,1,9,0,0,1,0,0,0,0,0
34,Female,663976,Farmer,Secondary,General,Haryana,1,0,6.13,0,6,0,0,0,0,1,0,0,0
61,Male,236659,Farmer,Secondary,SC,Uttar Pradesh,1,0,0.91,0,9,0,0,1,0,1,0,0,0
45,Male,398664,Salaried,Graduate,OBC,Haryana,0,0,0.39,0,4,0,0,0,0,0,0,0,0
47,Female,828127,Farmer,Postgraduate,SC,Gujarat,1,0,5.54,0,6,0,0,0,0,1,0,0,0
46,Female,157135,Student,Secondary,ST,Karnataka,0,0,0.74,1,7,0,1,1,1,0,0,0,1
63,Male,184195,Student,Secondary,OBC,Maharashtra,1,0,8.78,0,6,0,0,0,1,0,0,0,1
70,Male,612769,Salaried,Graduate,ST,Madhya Pradesh,0,1,0.86,0,4,1,0,0,0,0,0,1,0
23,Male,627726,Business,Secondary,OBC,Maharashtra,0,0,0.45,1,8,0,0,1,0,0,1,0,0
52,Male,665779,Business,Illiterate,General,Punjab,1,0,1.99,0,6,0,0,0,0,1,0,0,0
77,Male,552741,Student,Illiterate,OBC,Gujarat,0,0,0.67,0,2,0,0,0,0,0,0,0,1
58,Male,440789,Farmer,Illiterate,OBC,West Bengal,1,0,8.85,0,6,0,0,0,0,1,0,0,0
54,Male,676132,Student,Secondary,SC,Gujarat,0,0,0.27,1,1,0,0,0,0,0,0,0,1
41,Male,387054,Salaried,Graduate,OBC,Tamil Nadu,1,0,7.36,0,9,0,0,0,0,1,0,0,0
46,Female,86494,Salaried,Primary,General,Bihar,0,0,0.99,1,7,0,1,1,0,1,0,0,0
66,Female,435504,Salaried,Primary,SC,Karnataka,0,0,0.53,0,8,0,0,0,0,0,1,0,0
63,Female,863410,Farmer,Postgraduate,OBC,Bihar,1,0,9.32,1,4,0,0,0,0,1,0,0,0
70,Male,409989,Salaried,Graduate,General,Punjab,0,0,0.55,0,8,0,0,1,0,0,0,0,1
48,Male,947053,Farmer,Secondary,OBC,Haryana,1,0,1.16,0,1,0,0,0,0,1,0,0,0
52,Female,761455,Salaried,Primary,ST,West Bengal,0,1,0.95,0,4,0,0,0,0,0,0,1,0
77,Male,84672,Farmer,Illiterate,SC,Madhya Pradesh,1,0,4.79,1,6,1,1,1,0,1,0,0,0
50,Male,616109,Salaried,Illiterate,OBC,Haryana,0,0,0.11,1,7,0,0,0,0,0,0,0,0
69,Female,900093,Farmer,Illiterate,OBC,Maharashtra,1,0,6.89,0,3,0,0,0,0,1,0,0,0
78,Female,99224,Student,Primary,General,Punjab,1,1,9.53,1,2,0,1,1,1,1,0,1,0
38,Female,905837,Salaried,Secondary,OBC,Haryana,0,0,0.75,0,9,0,0,0,0,0,0,0,0
49,Male,264745,Farmer,Illiterate,SC,Rajasthan,1,0,7.8,0,1,0,0,0,0,1,0,0,0
40,Male,84796,Salaried,Illiterate,OBC,Punjab,0,0,0.96,0,1,0,0,0,0,0,0,0,0
50,Female,467922,Salaried,Primary,General,Tamil Nadu,0,0,0.79,0,2,0,0,0,0,0,0,0,0
20,Male,682842,Salaried,Secondary,ST,Karnataka,0,0,0.92,1,5,0,0,0,0,0,0,0,0
35,Female,415921,Student,Secondary,SC,Bihar,1,0,5.69,0,1,0,0,0,0,1,0,0,1
42,Female,296167,Student,Secondary,OBC,Uttar Pradesh,0,0,0.08,0,6,0,0,0,0,0,0,0,1
59,Female,799646,Salaried,Primary,General,Punjab,1,0,5.33,0,8,0,0,0,0,1,0,0,0
48,Male,767996,Student,Primary,General,Tamil Nadu,0,0,0.65,0,2,0,0,0,0,0,0,0,0
71,Male,197807,Salaried,Illiterate,General,Maharashtra,0,1,0.8,0,5,0,0,0,0,0,0,0,0
75,Female,889391,Student,Primary,OBC,Tamil Nadu,0,0,0.24,0,3,0,1,0,0,0,0,0,1
20,Female,593506,Farmer,Graduate,General,Haryana,1,0,4.73,0,2,0,0,0,0,1,0,0,1
57,Female,959717,Farmer,Postgraduate,SC,West Bengal,1,0,9.28,0,6,0,0,1,0,1,0,0,0
63,Male,524735,Farmer,Secondary,ST,Haryana,1,0,6.75,0,1,0,0,0,0,1,0,0,0
41,Male,545729,Farmer,Postgraduate,OBC,Uttar Pradesh,1,0,7.43,0,8,0,0,0,0,1,0,0,0
